geneid,disease_name,diseaseid,score,evidence_level
4439,liver cell carcinoma,C2239176,0.5,
4493,liver cell carcinoma,C2239176,0.5,
11326,liver cell carcinoma,C2239176,0.5,
325,liver cell carcinoma,C2239176,0.5,
6240,liver cell carcinoma,C2239176,0.5,
57731,renal cell carcinoma,C0007134,0.45,
406922,liver cell carcinoma,C2239176,0.45,
81037,liver cell carcinoma,C2239176,0.45,
4509,malignant neoplasm of bladder,C0005684,0.45,
5395,malignant neoplasm of bladder,C0005684,0.45,
51176,"cancer, ovarian",C1140680,0.45,
517,malignant neoplasm of bladder,C0005684,0.45,
6416,malignant neoplasm of bladder,C0005684,0.45,
993,malignant neoplasm of bladder,C0005684,0.45,
23081,renal cell carcinoma,C0007134,0.45,
7486,"cancer, ovarian",C1140680,0.45,
4536,malignant neoplasm of bladder,C0005684,0.45,
3557,renal cell carcinoma,C0007134,0.45,
1265,renal cell carcinoma,C0007134,0.4,
55745,renal cell carcinoma,C0007134,0.4,
590,renal cell carcinoma,C0007134,0.4,
8028,renal cell carcinoma,C0007134,0.4,
8407,renal cell carcinoma,C0007134,0.4,
9045,renal cell carcinoma,C0007134,0.4,
91752,renal cell carcinoma,C0007134,0.4,
242,renal cell carcinoma,C0007134,0.4,
25844,renal cell carcinoma,C0007134,0.4,
3882,renal cell carcinoma,C0007134,0.4,
4585,renal cell carcinoma,C0007134,0.4,
50944,renal cell carcinoma,C0007134,0.4,
53353,renal cell carcinoma,C0007134,0.4,
169611,liver cell carcinoma,C2239176,0.4,
81609,liver cell carcinoma,C2239176,0.4,
2563,liver cell carcinoma,C2239176,0.4,
339390,liver cell carcinoma,C2239176,0.4,
160140,malignant neoplasm of bladder,C0005684,0.4,
2186,malignant neoplasm of bladder,C0005684,0.4,
341568,malignant neoplasm of bladder,C0005684,0.4,
3908,malignant neoplasm of bladder,C0005684,0.4,
43,malignant neoplasm of bladder,C0005684,0.4,
5690,malignant neoplasm of bladder,C0005684,0.4,
574455,malignant neoplasm of bladder,C0005684,0.4,
84966,malignant neoplasm of bladder,C0005684,0.4,
54968,liver cell carcinoma,C2239176,0.4,
7375,liver cell carcinoma,C2239176,0.4,
129390903,carcinoma of endometrium,C0476089,0.4,
3483,liver cell carcinoma,C2239176,0.4,
64651,liver cell carcinoma,C2239176,0.4,
1464,liver cell carcinoma,C2239176,0.4,
101927761,"cancer, ovarian",C1140680,0.4,
160140,"cancer, ovarian",C1140680,0.4,
3161,"cancer, ovarian",C1140680,0.4,
4481,"cancer, ovarian",C1140680,0.4,
9227,liver cell carcinoma,C2239176,0.4,
118,liver cell carcinoma,C2239176,0.4,
23060,malignant neoplasm of bladder,C0005684,0.4,
126806658,liver cell carcinoma,C2239176,0.4,
2108,liver cell carcinoma,C2239176,0.4,
80168,liver cell carcinoma,C2239176,0.4,
84873,liver cell carcinoma,C2239176,0.4,
3182,liver cell carcinoma,C2239176,0.4,
3556,liver cell carcinoma,C2239176,0.4,
389558,liver cell carcinoma,C2239176,0.4,
693124,malignant neoplasm of bladder,C0005684,0.4,
81037,malignant neoplasm of bladder,C0005684,0.4,
9649,malignant neoplasm of bladder,C0005684,0.4,
146177,malignant neoplasm of bladder,C0005684,0.4,
26259,malignant neoplasm of bladder,C0005684,0.4,
27127,malignant neoplasm of bladder,C0005684,0.4,
29119,malignant neoplasm of bladder,C0005684,0.4,
3670,malignant neoplasm of bladder,C0005684,0.4,
10723,malignant neoplasm of bladder,C0005684,0.4,
115399,malignant neoplasm of bladder,C0005684,0.4,
126862571,malignant neoplasm of bladder,C0005684,0.4,
126807437,carcinoma of endometrium,C0476089,0.4,
160140,carcinoma of endometrium,C0476089,0.4,
9870,carcinoma of endometrium,C0476089,0.4,
23095,"cancer, ovarian",C1140680,0.4,
7248,"cancer, ovarian",C1140680,0.4,
11170,"cancer, ovarian",C1140680,0.4,
10481,renal cell carcinoma,C0007134,0.4,
6261,renal cell carcinoma,C0007134,0.4,
6526,renal cell carcinoma,C0007134,0.4,
91662,renal cell carcinoma,C0007134,0.4,
9745,renal cell carcinoma,C0007134,0.4,
283092,renal cell carcinoma,C0007134,0.4,
3035,renal cell carcinoma,C0007134,0.4,
3313,renal cell carcinoma,C0007134,0.4,
4074,renal cell carcinoma,C0007134,0.4,
9920,liver cell carcinoma,C2239176,0.4,
85480,liver cell carcinoma,C2239176,0.4,
723961,liver cell carcinoma,C2239176,0.4,
7442,malignant neoplasm of bladder,C0005684,0.4,
51360,liver cell carcinoma,C2239176,0.4,
25953,renal cell carcinoma,C0007134,0.4,
2886,renal cell carcinoma,C0007134,0.4,
3778,renal cell carcinoma,C0007134,0.4,
54790,renal cell carcinoma,C0007134,0.4,
55367,renal cell carcinoma,C0007134,0.4,
81562,renal cell carcinoma,C0007134,0.4,
114804,liver cell carcinoma,C2239176,0.4,
129994371,liver cell carcinoma,C2239176,0.4,
139420,liver cell carcinoma,C2239176,0.4,
79968,liver cell carcinoma,C2239176,0.4,
85445,liver cell carcinoma,C2239176,0.4,
9125,liver cell carcinoma,C2239176,0.4,
126806658,malignant neoplasm of bladder,C0005684,0.4,
50807,malignant neoplasm of bladder,C0005684,0.4,
513,malignant neoplasm of bladder,C0005684,0.4,
51479,malignant neoplasm of bladder,C0005684,0.4,
55252,malignant neoplasm of bladder,C0005684,0.4,
8243,malignant neoplasm of bladder,C0005684,0.4,
255022,malignant neoplasm of bladder,C0005684,0.4,
374887,malignant neoplasm of bladder,C0005684,0.4,
374569,liver cell carcinoma,C2239176,0.4,
3954,liver cell carcinoma,C2239176,0.4,
5317,liver cell carcinoma,C2239176,0.4,
693200,liver cell carcinoma,C2239176,0.4,
54949,"cancer, ovarian",C1140680,0.4,
55654,"cancer, ovarian",C1140680,0.4,
60528,"cancer, ovarian",C1140680,0.4,
6598,"cancer, ovarian",C1140680,0.4,
201163,"cancer, ovarian",C1140680,0.4,
2131,"cancer, ovarian",C1140680,0.4,
2132,"cancer, ovarian",C1140680,0.4,
126862571,"cancer, ovarian",C1140680,0.4,
129390903,"cancer, ovarian",C1140680,0.4,
3284,liver cell carcinoma,C2239176,0.4,
387775,liver cell carcinoma,C2239176,0.4,
25891,liver cell carcinoma,C2239176,0.4,
83875,liver cell carcinoma,C2239176,0.4,
79742,liver cell carcinoma,C2239176,0.4,
284013,renal cell carcinoma,C0007134,0.4,
353,renal cell carcinoma,C0007134,0.4,
3945,renal cell carcinoma,C0007134,0.4,
5230,renal cell carcinoma,C0007134,0.4,
56776,renal cell carcinoma,C0007134,0.4,
822,renal cell carcinoma,C0007134,0.4,
8790,renal cell carcinoma,C0007134,0.4,
8821,renal cell carcinoma,C0007134,0.4,
11214,renal cell carcinoma,C0007134,0.4,
142685,renal cell carcinoma,C0007134,0.4,
144132,renal cell carcinoma,C0007134,0.4,
1938,renal cell carcinoma,C0007134,0.4,
210,renal cell carcinoma,C0007134,0.4,
23224,renal cell carcinoma,C0007134,0.4,
10293,liver cell carcinoma,C2239176,0.4,
115399,liver cell carcinoma,C2239176,0.4,
126806659,liver cell carcinoma,C2239176,0.4,
129997612,liver cell carcinoma,C2239176,0.4,
131669,liver cell carcinoma,C2239176,0.4,
25913,liver cell carcinoma,C2239176,0.4,
284403,liver cell carcinoma,C2239176,0.4,
1463,malignant neoplasm of bladder,C0005684,0.4,
1586,malignant neoplasm of bladder,C0005684,0.4,
290,malignant neoplasm of bladder,C0005684,0.4,
57512,liver cell carcinoma,C2239176,0.4,
7345,liver cell carcinoma,C2239176,0.4,
7571,liver cell carcinoma,C2239176,0.4,
407041,malignant neoplasm of bladder,C0005684,0.4,
4763,malignant neoplasm of bladder,C0005684,0.4,
8394,malignant neoplasm of bladder,C0005684,0.4,
8836,malignant neoplasm of bladder,C0005684,0.4,
1719,carcinoma of endometrium,C0476089,0.4,
100533467,"cancer, ovarian",C1140680,0.4,
115795,"cancer, ovarian",C1140680,0.4,
283600,liver cell carcinoma,C2239176,0.4,
1621,liver cell carcinoma,C2239176,0.4,
170712,liver cell carcinoma,C2239176,0.4,
400258,liver cell carcinoma,C2239176,0.4,
7263,liver cell carcinoma,C2239176,0.4,
55215,liver cell carcinoma,C2239176,0.4,
57125,liver cell carcinoma,C2239176,0.4,
140767,malignant neoplasm of bladder,C0005684,0.4,
225689,malignant neoplasm of bladder,C0005684,0.4,
4108,malignant neoplasm of bladder,C0005684,0.4,
5819,malignant neoplasm of bladder,C0005684,0.4,
10476,liver cell carcinoma,C2239176,0.4,
10404,renal cell carcinoma,C0007134,0.4,
114788,renal cell carcinoma,C0007134,0.4,
120892,renal cell carcinoma,C0007134,0.4,
23042,renal cell carcinoma,C0007134,0.4,
9820,renal cell carcinoma,C0007134,0.4,
79026,renal cell carcinoma,C0007134,0.4,
84433,renal cell carcinoma,C0007134,0.4,
8738,renal cell carcinoma,C0007134,0.4,
89795,renal cell carcinoma,C0007134,0.4,
343930,renal cell carcinoma,C0007134,0.4,
5162,renal cell carcinoma,C0007134,0.4,
129933707,carcinoma of endometrium,C0476089,0.4,
92822,"cancer, ovarian",C1140680,0.4,
107303338,"cancer, ovarian",C1140680,0.4,
83876,liver cell carcinoma,C2239176,0.4,
4489,liver cell carcinoma,C2239176,0.4,
675,"neoplasm, prostatic",C0033578,1.0,
238,neuroblastoma,C0027819,1.0,
4613,neuroblastoma,C0027819,1.0,
7157,lymphomas,C0024299,1.0,
1586,"neoplasm, prostatic",C0033578,1.0,
3486,"neoplasm, prostatic",C0033578,1.0,
2950,"neoplasm, prostatic",C0033578,1.0,
7157,"neoplasm, prostatic",C0033578,1.0,
1499,"neoplasm, prostatic",C0033578,1.0,
672,"neoplasm, prostatic",C0033578,1.0,
3091,"neoplasm, prostatic",C0033578,1.0,
2099,"neoplasm, prostatic",C0033578,1.0,
7124,"neoplasm, prostatic",C0033578,1.0,
7422,"neoplasm, prostatic",C0033578,1.0,
55,"neoplasm, prostatic",C0033578,1.0,
5728,"neoplasm, prostatic",C0033578,1.0,
596,"neoplasm, prostatic",C0033578,1.0,
2475,"neoplasm, prostatic",C0033578,1.0,
4790,"neoplasm, prostatic",C0033578,1.0,
8929,neuroblastoma,C0027819,1.0,
6774,"neoplasm, prostatic",C0033578,1.0,
4609,"neoplasm, prostatic",C0033578,1.0,
5925,retinoblastoma,C0035335,1.0,
7421,"neoplasm, prostatic",C0033578,1.0,
1956,"neoplasm, prostatic",C0033578,1.0,
207,"neoplasm, prostatic",C0033578,1.0,
367,"neoplasm, prostatic",C0033578,1.0,
5743,"neoplasm, prostatic",C0033578,1.0,
5290,"neoplasm, prostatic",C0033578,1.0,
2100,"neoplasm, prostatic",C0033578,1.0,
3479,"neoplasm, prostatic",C0033578,1.0,
2064,"neoplasm, prostatic",C0033578,1.0,
4824,"neoplasm, prostatic",C0033578,1.0,
10481,"neoplasm, prostatic",C0033578,1.0,
463,"neoplasm, prostatic",C0033578,0.95,
3630,"neoplasm, prostatic",C0033578,0.95,
7157,neuroblastoma,C0027819,0.95,
2078,"neoplasm, prostatic",C0033578,0.95,
1316,"neoplasm, prostatic",C0033578,0.95,
857,"neoplasm, prostatic",C0033578,0.95,
332,"neoplasm, prostatic",C0033578,0.95,
999,"neoplasm, prostatic",C0033578,0.95,
354,"neoplasm, prostatic",C0033578,0.95,
3569,"neoplasm, prostatic",C0033578,0.95,
10,"neoplasm, prostatic",C0033578,0.95,
5925,"neoplasm, prostatic",C0033578,0.95,
142,"neoplasm, prostatic",C0033578,0.95,
6716,"neoplasm, prostatic",C0033578,0.95,
208,"neoplasm, prostatic",C0033578,0.95,
632,"neoplasm, prostatic",C0033578,0.95,
2146,"neoplasm, prostatic",C0033578,0.95,
2346,"neoplasm, prostatic",C0033578,0.95,
8405,"neoplasm, prostatic",C0033578,0.95,
3383,"neoplasm, prostatic",C0033578,0.95,
1950,"neoplasm, prostatic",C0033578,0.95,
2944,"neoplasm, prostatic",C0033578,0.95,
4318,"neoplasm, prostatic",C0033578,0.95,
11200,"neoplasm, prostatic",C0033578,0.95,
4361,carcinoma of breast,C0678222,0.9,
389421,neuroblastoma,C0027819,0.9,
2099,carcinoma of breast,C0678222,0.9,
1956,carcinoma of breast,C0678222,0.9,
5290,carcinoma of breast,C0678222,0.9,
5728,carcinoma of breast,C0678222,0.9,
999,carcinoma of breast,C0678222,0.9,
857,carcinoma of breast,C0678222,0.9,
9622,"neoplasm, prostatic",C0033578,0.9,
1029,"neoplasm, prostatic",C0033578,0.9,
1543,"neoplasm, prostatic",C0033578,0.9,
3845,"neoplasm, prostatic",C0033578,0.9,
55840,"neoplasm, prostatic",C0033578,0.9,
1312,"neoplasm, prostatic",C0033578,0.9,
2068,"neoplasm, prostatic",C0033578,0.9,
1026,"neoplasm, prostatic",C0033578,0.9,
7291,carcinoma of breast,C0678222,0.9,
595,"neoplasm, prostatic",C0033578,0.9,
4615,lymphomas,C0024299,0.9,
7157,carcinoma of breast,C0678222,0.9,
672,carcinoma of breast,C0678222,0.9,
7040,"neoplasm, prostatic",C0033578,0.9,
11200,carcinoma of breast,C0678222,0.9,
1786,"neoplasm, prostatic",C0033578,0.9,
472,"neoplasm, prostatic",C0033578,0.9,
1027,"neoplasm, prostatic",C0033578,0.9,
79728,carcinoma of breast,C0678222,0.9,
6387,carcinoma of breast,C0678222,0.9,
283,"neoplasm, prostatic",C0033578,0.9,
5291,"neoplasm, prostatic",C0033578,0.9,
2026,"neoplasm, prostatic",C0033578,0.9,
10892,lymphomas,C0024299,0.9,
675,carcinoma of breast,C0678222,0.9,
7424,carcinoma of breast,C0678222,0.9,
1019,carcinoma of breast,C0678222,0.9,
472,carcinoma of breast,C0678222,0.9,
5728,lymphomas,C0024299,0.9,
1113,"neoplasm, prostatic",C0033578,0.9,
355,"neoplasm, prostatic",C0033578,0.9,
23600,"neoplasm, prostatic",C0033578,0.9,
10499,"neoplasm, prostatic",C0033578,0.9,
1019,"neoplasm, prostatic",C0033578,0.9,
6715,"neoplasm, prostatic",C0033578,0.85,
1105,"neoplasm, prostatic",C0033578,0.85,
23671,"neoplasm, prostatic",C0033578,0.85,
6885,"neoplasm, prostatic",C0033578,0.85,
54361,"neoplasm, prostatic",C0033578,0.85,
7472,carcinoma of breast,C0678222,0.85,
4481,"neoplasm, prostatic",C0033578,0.85,
655,"neoplasm, prostatic",C0033578,0.85,
2952,"neoplasm, prostatic",C0033578,0.85,
324,"neoplasm, prostatic",C0033578,0.85,
83990,carcinoma of breast,C0678222,0.85,
6794,carcinoma of breast,C0678222,0.85,
5595,"neoplasm, prostatic",C0033578,0.85,
6041,"neoplasm, prostatic",C0033578,0.85,
4233,carcinoma of breast,C0678222,0.85,
1508,"neoplasm, prostatic",C0033578,0.85,
8644,"neoplasm, prostatic",C0033578,0.85,
6790,neuroblastoma,C0027819,0.85,
545,"neoplasm, prostatic",C0033578,0.85,
4193,"neoplasm, prostatic",C0033578,0.85,
2247,"neoplasm, prostatic",C0033578,0.85,
3169,"neoplasm, prostatic",C0033578,0.85,
4914,neuroblastoma,C0027819,0.85,
3558,"neoplasm, prostatic",C0033578,0.85,
356,"neoplasm, prostatic",C0033578,0.85,
79728,"neoplasm, prostatic",C0033578,0.85,
29126,lymphomas,C0024299,0.85,
154,"neoplasm, prostatic",C0033578,0.85,
3417,"neoplasm, prostatic",C0033578,0.85,
4851,lymphomas,C0024299,0.85,
2146,lymphomas,C0024299,0.85,
2908,"neoplasm, prostatic",C0033578,0.85,
960,neuroblastoma,C0027819,0.85,
3586,"neoplasm, prostatic",C0033578,0.85,
7431,"neoplasm, prostatic",C0033578,0.85,
3952,"neoplasm, prostatic",C0033578,0.85,
9518,"neoplasm, prostatic",C0033578,0.85,
4780,"neoplasm, prostatic",C0033578,0.85,
10013,"neoplasm, prostatic",C0033578,0.85,
8000,"neoplasm, prostatic",C0033578,0.85,
6657,"neoplasm, prostatic",C0033578,0.85,
5054,"neoplasm, prostatic",C0033578,0.85,
928,"neoplasm, prostatic",C0033578,0.85,
1576,"neoplasm, prostatic",C0033578,0.85,
1191,"neoplasm, prostatic",C0033578,0.85,
51755,"neoplasm, prostatic",C0033578,0.85,
4233,"neoplasm, prostatic",C0033578,0.85,
5329,"neoplasm, prostatic",C0033578,0.85,
891,"neoplasm, prostatic",C0033578,0.85,
80381,"neoplasm, prostatic",C0033578,0.85,
650,"neoplasm, prostatic",C0033578,0.85,
4282,"neoplasm, prostatic",C0033578,0.85,
4292,"neoplasm, prostatic",C0033578,0.85,
6387,"neoplasm, prostatic",C0033578,0.85,
673,"neoplasm, prostatic",C0033578,0.85,
5567,"neoplasm, prostatic",C0033578,0.85,
4072,"neoplasm, prostatic",C0033578,0.85,
1012,carcinoma of breast,C0678222,0.8,
1017,"neoplasm, prostatic",C0033578,0.8,
2047,"neoplasm, prostatic",C0033578,0.8,
5290,neuroblastoma,C0027819,0.8,
6768,"neoplasm, prostatic",C0033578,0.8,
5889,carcinoma of breast,C0678222,0.8,
7037,carcinoma of breast,C0678222,0.8,
324,carcinoma of breast,C0678222,0.8,
4292,lymphomas,C0024299,0.8,
8202,"neoplasm, prostatic",C0033578,0.8,
4601,"neoplasm, prostatic",C0033578,0.8,
7048,"neoplasm, prostatic",C0033578,0.8,
6790,"neoplasm, prostatic",C0033578,0.8,
23095,neuroblastoma,C0027819,0.8,
7068,carcinoma of breast,C0678222,0.8,
7251,carcinoma of breast,C0678222,0.8,
7153,"neoplasm, prostatic",C0033578,0.8,
1147,"neoplasm, prostatic",C0033578,0.8,
3480,neuroblastoma,C0027819,0.8,
6256,"neoplasm, prostatic",C0033578,0.8,
331,"neoplasm, prostatic",C0033578,0.8,
153090,"neoplasm, prostatic",C0033578,0.8,
1634,carcinoma of breast,C0678222,0.8,
580,carcinoma of breast,C0678222,0.8,
4477,"neoplasm, prostatic",C0033578,0.8,
5037,"neoplasm, prostatic",C0033578,0.8,
6721,"neoplasm, prostatic",C0033578,0.8,
4893,lymphomas,C0024299,0.8,
387,carcinoma of breast,C0678222,0.8,
4683,carcinoma of breast,C0678222,0.8,
1029,neuroblastoma,C0027819,0.8,
4830,neuroblastoma,C0027819,0.8,
5444,"neoplasm, prostatic",C0033578,0.8,
4683,"neoplasm, prostatic",C0033578,0.8,
6648,"neoplasm, prostatic",C0033578,0.8,
2264,"neoplasm, prostatic",C0033578,0.8,
3845,lymphomas,C0024299,0.8,
4792,"neoplasm, prostatic",C0033578,0.8,
572,"neoplasm, prostatic",C0033578,0.8,
328,"neoplasm, prostatic",C0033578,0.8,
4436,carcinoma of breast,C0678222,0.8,
4004,neuroblastoma,C0027819,0.8,
581,"neoplasm, prostatic",C0033578,0.8,
1029,lymphomas,C0024299,0.8,
7015,"neoplasm, prostatic",C0033578,0.8,
7515,"neoplasm, prostatic",C0033578,0.8,
4609,neuroblastoma,C0027819,0.8,
4292,carcinoma of breast,C0678222,0.8,
894,"neoplasm, prostatic",C0033578,0.8,
5074,"neoplasm, prostatic",C0033578,0.8,
4915,neuroblastoma,C0027819,0.8,
10397,"neoplasm, prostatic",C0033578,0.8,
6462,"neoplasm, prostatic",C0033578,0.8,
3283,"neoplasm, prostatic",C0033578,0.8,
7099,"neoplasm, prostatic",C0033578,0.8,
1577,"neoplasm, prostatic",C0033578,0.8,
6690,"neoplasm, prostatic",C0033578,0.8,
3667,"neoplasm, prostatic",C0033578,0.8,
2956,carcinoma of breast,C0678222,0.75,
9,"neoplasm, prostatic",C0033578,0.75,
10451,"neoplasm, prostatic",C0033578,0.75,
6594,"neoplasm, prostatic",C0033578,0.75,
10320,lymphomas,C0024299,0.75,
2697,"neoplasm, prostatic",C0033578,0.75,
3553,neuroblastoma,C0027819,0.75,
563,"neoplasm, prostatic",C0033578,0.75,
6714,"neoplasm, prostatic",C0033578,0.75,
7852,"neoplasm, prostatic",C0033578,0.75,
11009,"neoplasm, prostatic",C0033578,0.75,
4311,"neoplasm, prostatic",C0033578,0.75,
196,"neoplasm, prostatic",C0033578,0.75,
2115,"neoplasm, prostatic",C0033578,0.75,
10551,"neoplasm, prostatic",C0033578,0.75,
29072,"neoplasm, prostatic",C0033578,0.75,
1509,"neoplasm, prostatic",C0033578,0.75,
7432,"neoplasm, prostatic",C0033578,0.75,
1588,"neoplasm, prostatic",C0033578,0.75,
6414,"neoplasm, prostatic",C0033578,0.75,
8289,neuroblastoma,C0027819,0.75,
3162,"neoplasm, prostatic",C0033578,0.75,
7163,"neoplasm, prostatic",C0033578,0.75,
8743,"neoplasm, prostatic",C0033578,0.75,
10413,neuroblastoma,C0027819,0.75,
26038,neuroblastoma,C0027819,0.75,
2878,"neoplasm, prostatic",C0033578,0.75,
5465,"neoplasm, prostatic",C0033578,0.75,
7514,"neoplasm, prostatic",C0033578,0.75,
3717,"neoplasm, prostatic",C0033578,0.75,
9611,"neoplasm, prostatic",C0033578,0.75,
4893,neuroblastoma,C0027819,0.75,
6927,carcinoma of breast,C0678222,0.75,
7012,"neoplasm, prostatic",C0033578,0.75,
221895,"neoplasm, prostatic",C0033578,0.75,
2308,"neoplasm, prostatic",C0033578,0.75,
3249,"neoplasm, prostatic",C0033578,0.75,
1545,"neoplasm, prostatic",C0033578,0.75,
1958,"neoplasm, prostatic",C0033578,0.75,
8754,"neoplasm, prostatic",C0033578,0.75,
5744,"neoplasm, prostatic",C0033578,0.75,
1636,"neoplasm, prostatic",C0033578,0.75,
5979,carcinoma of breast,C0678222,0.75,
4353,"neoplasm, prostatic",C0033578,0.75,
10645,"neoplasm, prostatic",C0033578,0.75,
2932,"neoplasm, prostatic",C0033578,0.75,
2625,neuroblastoma,C0027819,0.75,
5243,neuroblastoma,C0027819,0.75,
6772,carcinoma of breast,C0678222,0.75,
406991,"neoplasm, prostatic",C0033578,0.75,
7367,"neoplasm, prostatic",C0033578,0.75,
